"ACKERMAN, Gary Leonard",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000022,1942- ,Representative,Democrat,NY,101(1989-1990),B.A.,Queens College,1965," Flushing, N.Y."
"ADAMS, Brockman (Brock)",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000031,1927-2004,Senator,Democrat,WA,101(1989-1990),None,None,None,None
"AKAKA, Daniel Kahikina",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000069,1924- ,Senator,Democrat,HI,101(1989-1990),None,None,None,None
"ALEXANDER, William Vollie (Bill), Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000103,1934- ,Representative,Democrat,AR,101(1989-1990),B.A.,Rhodes College,1957," Memphis, Tenn."
"ALEXANDER, William Vollie (Bill), Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000103,1934- ,Representative,Democrat,AR,101(1989-1990),LL.B.,Vanderbilt University,1960," Nashville, Tenn."
"ANDERSON, Glenn Malcolm",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000189,1913-1994,Representative,Democrat,CA,101(1989-1990),B.A.,University of California,1936," Los Angeles, Calif."
"ANDREWS, Michael Allen",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000209,1944- ,Representative,Democrat,TX,101(1989-1990),B.A.,University of Texas,1967, Austin
"ANDREWS, Michael Allen",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000209,1944- ,Representative,Democrat,TX,101(1989-1990),J.D.,Southern Methodist University,1970," School of Law, Dallas, Tex."
"ANDREWS, Robert Ernest",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000210,1957- ,Representative,Democrat,NJ,101(1989-1990),B.S.,Bucknell University,1979," Lewisburg, Pa."
"ANDREWS, Robert Ernest",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000210,1957- ,Representative,Democrat,NJ,101(1989-1990),J.D.,Cornell Law School,1982," Ithaca, N.Y."
"ANNUNZIO, Frank",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000212,1915-2001,Representative,Democrat,IL,101(1989-1990),B.S.,DePaul University,1940," Chicago, Ill."
"ANNUNZIO, Frank",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000212,1915-2001,Representative,Democrat,IL,101(1989-1990),M.A.,DePaul University,1942," Chicago, Ill."
"ANTHONY, Beryl Franklin, Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000213,1938- ,Representative,Democrat,AR,101(1989-1990),J.D.,same university,1963,None
"APPLEGATE, Douglas Earl",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000214,1928- ,Representative,Democrat,OH,101(1989-1990),None,None,None,None
"ARCHER, William Reynolds, Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000215,1928- ,Representative,Republican,TX,101(1989-1990),None,None,None,None
"ARMEY, Richard Keith",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000217,1940- ,Representative,Republican,TX,101(1989-1990),B.A.,Jamestown College,1963," Jamestown, N. Dak."
"ARMEY, Richard Keith",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000217,1940- ,Representative,Republican,TX,101(1989-1990),M.A.,University of North Dakota,1964," Grand Forks, N. Dak."
"ARMEY, Richard Keith",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000217,1940- ,Representative,Republican,TX,101(1989-1990),Ph.D.,University of Oklahoma,1968," Oklahoma City, Okla."
"ARMSTRONG, William Lester",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000219,1937- ,Senator,Republican,CO,101(1989-1990),None,None,None,None
"ASPIN, Leslie",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000224,1938-1995,Representative,Democrat,WI,101(1989-1990),B.A.,Yale University,1960,None
"ASPIN, Leslie",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000224,1938-1995,Representative,Democrat,WI,101(1989-1990),M.A.,Oxford University,1962, England
"ASPIN, Leslie",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000224,1938-1995,Representative,Democrat,WI,101(1989-1990),Ph.D.,economics,1965, Massachusetts Institute of Technology
"ATKINS, Chester Greenough",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000226,1948- ,Representative,Democrat,MA,101(1989-1990),None,None,None,None
"AuCOIN, Les",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000337,1942- ,Representative,Democrat,OR,101(1989-1990),B.A.,Pacific University,1969, Forest Grove
"BAKER, Richard Hugh",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000072,1948- ,Representative,Republican,LA,101(1989-1990),B.A.,Louisiana State University,1971," Baton Rouge, La."
"BALLENGER, Cass",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000104,1926-2015,Representative,Republican,NC,101(1989-1990),B.A.,Amherst College,1948," Amherst, Mass."
"BARNARD, Druie Douglas, Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000153,1922- ,Representative,Democrat,GA,101(1989-1990),A.B.,Mercer University,1943," Macon, Ga."
"BARTLETT, Harry Stephen (Steve)",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000204,1947- ,Representative,Republican,TX,101(1989-1990),B.A.,University of Texas,1971, Austin
"BARTON, Joe Linus",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000213,1949- ,Representative,Republican,TX,101(1989-1990),M.S.,Purdue University,1973," West Lafayette, Ind."
"BATEMAN, Herbert Harvell",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000229,1928-2000,Representative,Republican,VA,101(1989-1990),B.A.,College of William and Mary,1949," Williamsburg, Va."
"BATEMAN, Herbert Harvell",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000229,1928-2000,Representative,Republican,VA,101(1989-1990),LL.B.,Georgetown University Law Center,1956," Washington, D.C."
"BATES, Jim",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000236,1941- ,Representative,Democrat,CA,101(1989-1990),B.A.,San Diego State University,1975,None
