"ABERCROMBIE, Neil",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000014,1938- ,Representative,Democrat,HI,109(2005-2006),B.A.,Union College,1959," Schenectady, N.Y."
"ABERCROMBIE, Neil",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000014,1938- ,Representative,Democrat,HI,109(2005-2006),M.A.,University of Hawaii,1964," Manoa, Hawaii"
"ABERCROMBIE, Neil",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000014,1938- ,Representative,Democrat,HI,109(2005-2006),Ph.D.,University of Hawaii,1974," Manoa, Hawaii"
"ACKERMAN, Gary Leonard",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000022,1942- ,Representative,Democrat,NY,109(2005-2006),B.A.,Queens College,1965," Flushing, N.Y."
"ADERHOLT, Robert",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000055,1965- ,Representative,Republican,AL,109(2005-2006),B.A.,Birmingham Southern College,1987," Birmingham, Ala."
"ADERHOLT, Robert",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000055,1965- ,Representative,Republican,AL,109(2005-2006),J.D.,Samford University,1990," Birmingham, Ala."
"AKIN, W. Todd",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000358,1947- ,Representative,Republican,MO,109(2005-2006),B.S.,Worcester Polytechnic Institute,1971," Worcester, Mass."
"ALLEN, Thomas H.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000357,1945- ,Representative,Democrat,ME,109(2005-2006),B.A.,Bowdoin College,1967," Brunswick, Maine"
"ALLEN, Thomas H.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000357,1945- ,Representative,Democrat,ME,109(2005-2006),J.D.,Harvard University,1974," Cambridge, Mass."
"ANDREWS, Robert Ernest",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000210,1957- ,Representative,Democrat,NJ,109(2005-2006),B.S.,Bucknell University,1979," Lewisburg, Pa."
"ANDREWS, Robert Ernest",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000210,1957- ,Representative,Democrat,NJ,109(2005-2006),J.D.,Cornell Law School,1982," Ithaca, N.Y."
"BACA, Joe",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001234,1947- ,Representative,Democrat,CA,109(2005-2006),B.A.,California State University,1971," Los Angeles, Calif."
"BACHUS, Spencer T., III",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000013,1947- ,Representative,Republican,AL,109(2005-2006),B.A.,Auburn University,1969," Auburn, Ala."
