"ABERCROMBIE, Neil",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000014,1938- ,Representative,Democrat,HI,107(2001-2002),B.A.,Union College,1959," Schenectady, N.Y."
"ABERCROMBIE, Neil",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000014,1938- ,Representative,Democrat,HI,107(2001-2002),M.A.,University of Hawaii,1964," Manoa, Hawaii"
"ABERCROMBIE, Neil",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000014,1938- ,Representative,Democrat,HI,107(2001-2002),Ph.D.,University of Hawaii,1974," Manoa, Hawaii"
"ACEVEDO-VILÁ, Aníbal",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000359,1962- ,Resident Commissioner,Popular Democrat,PR,107(2001-2002),B.A.,University of Puerto Rico,1982," San Juan, P.R."
"ACEVEDO-VILÁ, Aníbal",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000359,1962- ,Resident Commissioner,Popular Democrat,PR,107(2001-2002),J.D.,University of Puerto Rico,1985," San Juan, P.R."
"ACEVEDO-VILÁ, Aníbal",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000359,1962- ,Resident Commissioner,Popular Democrat,PR,107(2001-2002),L.L.M.,Harvard University,1987," Cambridge, Mass."
"ACKERMAN, Gary Leonard",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000022,1942- ,Representative,Democrat,NY,107(2001-2002),B.A.,Queens College,1965," Flushing, N.Y."
"ADERHOLT, Robert",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000055,1965- ,Representative,Republican,AL,107(2001-2002),B.A.,Birmingham Southern College,1987," Birmingham, Ala."
"ADERHOLT, Robert",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000055,1965- ,Representative,Republican,AL,107(2001-2002),J.D.,Samford University,1990," Birmingham, Ala."
"AKIN, W. Todd",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000358,1947- ,Representative,Republican,MO,107(2001-2002),B.S.,Worcester Polytechnic Institute,1971," Worcester, Mass."
"ALLEN, Thomas H.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000357,1945- ,Representative,Democrat,ME,107(2001-2002),B.A.,Bowdoin College,1967," Brunswick, Maine"
"ALLEN, Thomas H.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000357,1945- ,Representative,Democrat,ME,107(2001-2002),J.D.,Harvard University,1974," Cambridge, Mass."
"ANDREWS, Robert Ernest",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000210,1957- ,Representative,Democrat,NJ,107(2001-2002),B.S.,Bucknell University,1979," Lewisburg, Pa."
"ANDREWS, Robert Ernest",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000210,1957- ,Representative,Democrat,NJ,107(2001-2002),J.D.,Cornell Law School,1982," Ithaca, N.Y."
"ARMEY, Richard Keith",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000217,1940- ,Representative,Republican,TX,107(2001-2002),B.A.,Jamestown College,1963," Jamestown, N. Dak."
"ARMEY, Richard Keith",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000217,1940- ,Representative,Republican,TX,107(2001-2002),M.A.,University of North Dakota,1964," Grand Forks, N. Dak."
"ARMEY, Richard Keith",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000217,1940- ,Representative,Republican,TX,107(2001-2002),Ph.D.,University of Oklahoma,1968," Oklahoma City, Okla."
"BACA, Joe",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001234,1947- ,Representative,Democrat,CA,107(2001-2002),B.A.,California State University,1971," Los Angeles, Calif."
"BACHUS, Spencer T., III",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000013,1947- ,Representative,Republican,AL,107(2001-2002),B.A.,Auburn University,1969," Auburn, Ala."
"BACHUS, Spencer T., III",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000013,1947- ,Representative,Republican,AL,107(2001-2002),J.D.,University of Alabama School of Law,1972," Tuscaloosa, Ala."
"BAIRD, Brian",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001229,1956- ,Representative,Democrat,WA,107(2001-2002),B.S.,University of Utah,1977," Provo, Utah"
"BAIRD, Brian",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001229,1956- ,Representative,Democrat,WA,107(2001-2002),M.S.,University of Wyoming,1980," Laramie, Wyo."
"BAIRD, Brian",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001229,1956- ,Representative,Democrat,WA,107(2001-2002),Ph.D.,University of Wyoming,1984," Laramie, Wyo."
"BAKER, Richard Hugh",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000072,1948- ,Representative,Republican,LA,107(2001-2002),B.A.,Louisiana State University,1971," Baton Rouge, La."
"BALDACCI, John Elias",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000081,1955- ,Representative,Democrat,ME,107(2001-2002),B.A.,University of Maine,1986, Orono
"BALDWIN, Tammy",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001230,1962- ,Representative,Democrat,WI,107(2001-2002),A.B.,Smith College,1984," Northampton, Mass."
"BALDWIN, Tammy",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001230,1962- ,Representative,Democrat,WI,107(2001-2002),J.D.,University of Wisconsin Law School,1989," Madison, Wis."
"BALLENGER, Cass",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000104,1926-2015,Representative,Republican,NC,107(2001-2002),B.A.,Amherst College,1948," Amherst, Mass."
"BARCIA, James A.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000134,1952- ,Representative,Democrat,MI,107(2001-2002),B.A.,Saginaw Valley State College,1974," University Center, Mich."
"BARR, Bob",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000169,1948- ,Representative,Republican,GA,107(2001-2002),B.A.,University of Southern California,1970," Los Angeles, Calif."
"BARR, Bob",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000169,1948- ,Representative,Republican,GA,107(2001-2002),M.A.,George Washington University,1972," Washington, D.C."
"BARR, Bob",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000169,1948- ,Representative,Republican,GA,107(2001-2002),J.D.,Georgetown University Law Center,1977," Washington, D.C."
"BARRETT, Thomas M.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000177,1953- ,Representative,Democrat,WI,107(2001-2002),B.A.,University of Wisconsin,1976," Madison, Wis."
"BARRETT, Thomas M.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000177,1953- ,Representative,Democrat,WI,107(2001-2002),J.D.,University of Wisconsin School of Law,1980,None
"BARTLETT, Roscoe Gardner",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000208,1926- ,Representative,Republican,MD,107(2001-2002),B.S.,Columbia Union College,1947," Takoma Park, Md."
