"ABBITT, Watkins Moorman",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000002,1908-1998,Representative,Democrat,VA,84(1955-1956),LL.B.,University of Richmond,1931," Richmond, Va."
"AVERY, William Henry",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000228,1911-2009,Representative,Republican,KS,84(1955-1956),A.B.,University of Kansas at Lawrence,1934,None
"BENNETT, Charles Edward",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000371,1910-2003,Representative,Democrat,FL,84(1955-1956),J.D.,University of Florida,1934," Gainesville, Fla."
"BOLLING, Richard Walker",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000605,1916-1991,Representative,Democrat,MO,84(1955-1956),B.A.,1937,1939, M.A.
"CHASE, Jackson Burton",http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000327,1890-1974,Representative,Republican,NE,84(1955-1956),LL.B.,University of Michigan Law School,1913,None
"COLE, William Sterling",http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000617,1904-1987,Representative,Republican,NY,84(1955-1956),A.B.,Colgate University,1925," Hamilton, N.Y."
"DINGELL, John David, Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000355,1926- ,Representative,Democrat,MI,84(1955-1956),B.S.,Georgetown University,1949," Washington, D.C."
"DINGELL, John David, Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000355,1926- ,Representative,Democrat,MI,84(1955-1956),J.D.,Georgetown University Law School,1952," Washington, D.C."
"DOLLINGER, Isidore",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000402,1903-2000,Representative,Democrat,NY,84(1955-1956),B.C.S.,New York University,1925," New York, N.Y."
"DOLLINGER, Isidore",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000402,1903-2000,Representative,Democrat,NY,84(1955-1956),L.L.B.,New York Law School,1928," New York, N.Y."
"FEIGHAN, Michael Aloysius",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000060,1905-1992,Representative,Democrat,OH,84(1955-1956),A.B.,Princeton University,1931," 1927 and LL.B., Harvard Law School"
"FLYNT, John James, Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000229,1914-2007,Representative,Democrat,GA,84(1955-1956),A.B.,University of Georgia,1936," Athens, Ga."
"FOUNTAIN, Lawrence H.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000319,1913-2002,Representative,Democrat,NC,84(1955-1956),A.B.,University of North Carolina,1934," Chapel Hill, N.C."
"FOUNTAIN, Lawrence H.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000319,1913-2002,Representative,Democrat,NC,84(1955-1956),J.D.,University of North Carolina,1936," Chapel Hill, N.C."
"GRIFFITHS, Martha Wright",http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000471,1912-2003,Representative,Democrat,MI,84(1955-1956),B.A.,University of Missouri,1934," Columbia, Mo."
"HAGEN, Harlan Francis",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000013,1914-1990,Representative,Democrat,CA,84(1955-1956),A.B.,University of California,1936," Berkeley, Calif."
"HAGEN, Harlan Francis",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000013,1914-1990,Representative,Democrat,CA,84(1955-1956),L.L.B.,University of California,1940," Berkeley, Calif."
"HEALEY, James Christopher",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000424,1909-1981,Representative,Democrat,NY,84(1955-1956),B.S.,Wharton School of the University of Pennsylvania,1933, Philadelphia
"JENNINGS, William Pat",http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000098,1919-1994,Representative,Democrat,VA,84(1955-1956),B.S.,Virginia Polytechnic Institute,1941," Blacksburg, Va."
"KARSTEN, Frank Melvin",http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000013,1913-1992,Representative,Democrat,MO,84(1955-1956),LL.D.,Parsons College,1969," Fairfield, Iowa"
"KELLY, Edna Flannery",http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000070,1906-1997,Representative,Democrat,NY,84(1955-1956),B.A.,Hunter College,1928," New York, N.Y."
"LAIRD, Melvin Robert",http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000024,1922- ,Representative,Republican,WI,84(1955-1956),B.A.,Carleton College,1944," Northfield, Minn."
"LANE, Thomas Joseph",http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000065,1898-1994,Representative,Democrat,MA,84(1955-1956),LL.B.,Suffolk Law School,1925," Boston, Mass."
"LANKFORD, Richard Estep",http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000081,1914-2003,Representative,Democrat,MD,84(1955-1956),B.S.,University of Virginia,1937," Charlottesville, Va."
"LANKFORD, Richard Estep",http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000081,1914-2003,Representative,Democrat,MD,84(1955-1956),LL.B.,University of Maryland,1940," Baltimore, Md."
"NATCHER, William Huston",http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000009,1909-1994,Representative,Democrat,KY,84(1955-1956),B.A.,Western Kentucky State College,1933," Bowling Green, Ky., 1930 and from Ohio State University, Columbus, Ohio, LL.B."
"REUSS, Henry Schoellkopf",http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000165,1912-2002,Representative,Democrat,WI,84(1955-1956),A.B.,Cornell University,1933," Ithaca, N.Y."
"REUSS, Henry Schoellkopf",http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000165,1912-2002,Representative,Democrat,WI,84(1955-1956),L.L.B.,Harvard University,1936," Cambridge, Mass."
"ROGERS, Paul Grant",http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000401,1921-2008,Representative,Democrat,FL,84(1955-1956),J.D.,University of Florida,1948," Gainesville, Fla."
"ROGERS, Walter Edward",http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000404,1908-2001,Representative,Democrat,TX,84(1955-1956),B.A.,Austin College,1926," Sherman, Tex."
"ROGERS, Walter Edward",http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000404,1908-2001,Representative,Democrat,TX,84(1955-1956),J.D.,University of Texas,1935," Austin, Tex."
"SIKES, Robert Lee Fulton",http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000406,1906-1994,Representative,Democrat,FL,84(1955-1956),B.S.,University of Georgia,1927," Athens, Ga."
"SIKES, Robert Lee Fulton",http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000406,1906-1994,Representative,Democrat,FL,84(1955-1956),MS.,University of Florida,1929," Gainesville, Fla."
"TEAGUE, Olin Earl",http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000110,1910-1981,Representative,Democrat,TX,84(1955-1956),B.A.,Texas Agricultural and Mechanical College at College Station,1932,None
"YATES, Sidney Richard",http://bioguide.congress.gov/scripts/biodisplay.pl?index=Y000013,1909-2000,Representative,Democrat,IL,84(1955-1956),B.A.,University of Chicago,1931," Chicago, Ill."
"YATES, Sidney Richard",http://bioguide.congress.gov/scripts/biodisplay.pl?index=Y000013,1909-2000,Representative,Democrat,IL,84(1955-1956),J.D.,University of Chicago,1933," Chicago, Ill."
"ZABLOCKI, Clement John",http://bioguide.congress.gov/scripts/biodisplay.pl?index=Z000001,1912-1983,Representative,Democrat,WI,84(1955-1956),Ph.B.,Marquette University,1936,None
