"ABERCROMBIE, Neil",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000014,1938- ,Representative,Democrat,HI,104(1995-1996),B.A.,Union College,1959," Schenectady, N.Y."
"ABERCROMBIE, Neil",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000014,1938- ,Representative,Democrat,HI,104(1995-1996),M.A.,University of Hawaii,1964," Manoa, Hawaii"
"ABERCROMBIE, Neil",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000014,1938- ,Representative,Democrat,HI,104(1995-1996),Ph.D.,University of Hawaii,1974," Manoa, Hawaii"
"ACKERMAN, Gary Leonard",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000022,1942- ,Representative,Democrat,NY,104(1995-1996),B.A.,Queens College,1965," Flushing, N.Y."
"ANDREWS, Robert Ernest",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000210,1957- ,Representative,Democrat,NJ,104(1995-1996),B.S.,Bucknell University,1979," Lewisburg, Pa."
"ANDREWS, Robert Ernest",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000210,1957- ,Representative,Democrat,NJ,104(1995-1996),J.D.,Cornell Law School,1982," Ithaca, N.Y."
"ARMEY, Richard Keith",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000217,1940- ,Representative,Republican,TX,104(1995-1996),B.A.,Jamestown College,1963," Jamestown, N. Dak."
"ARMEY, Richard Keith",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000217,1940- ,Representative,Republican,TX,104(1995-1996),M.A.,University of North Dakota,1964," Grand Forks, N. Dak."
"ARMEY, Richard Keith",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000217,1940- ,Representative,Republican,TX,104(1995-1996),Ph.D.,University of Oklahoma,1968," Oklahoma City, Okla."
"BACHUS, Spencer T., III",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000013,1947- ,Representative,Republican,AL,104(1995-1996),B.A.,Auburn University,1969," Auburn, Ala."
"BACHUS, Spencer T., III",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000013,1947- ,Representative,Republican,AL,104(1995-1996),J.D.,University of Alabama School of Law,1972," Tuscaloosa, Ala."
"BAESLER, Henry Scott (Scotty)",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000028,1941- ,Representative,Democrat,KY,104(1995-1996),B.S.,University of Kentucky,1963,None
"BAESLER, Henry Scott (Scotty)",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000028,1941- ,Representative,Democrat,KY,104(1995-1996),J.D.,University of Kentucky School of Law,1966,None
"BAKER, Richard Hugh",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000072,1948- ,Representative,Republican,LA,104(1995-1996),B.A.,Louisiana State University,1971," Baton Rouge, La."
"BAKER, William P.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000078,1940- ,Representative,Republican,CA,104(1995-1996),B.S.,San Jose State College,1963,None
"BALDACCI, John Elias",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000081,1955- ,Representative,Democrat,ME,104(1995-1996),B.A.,University of Maine,1986, Orono
"BALLENGER, Cass",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000104,1926-2015,Representative,Republican,NC,104(1995-1996),B.A.,Amherst College,1948," Amherst, Mass."
"BARCIA, James A.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000134,1952- ,Representative,Democrat,MI,104(1995-1996),B.A.,Saginaw Valley State College,1974," University Center, Mich."
"BARR, Bob",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000169,1948- ,Representative,Republican,GA,104(1995-1996),B.A.,University of Southern California,1970," Los Angeles, Calif."
"BARR, Bob",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000169,1948- ,Representative,Republican,GA,104(1995-1996),M.A.,George Washington University,1972," Washington, D.C."
"BARR, Bob",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000169,1948- ,Representative,Republican,GA,104(1995-1996),J.D.,Georgetown University Law Center,1977," Washington, D.C."
"BARRETT, Thomas M.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000177,1953- ,Representative,Democrat,WI,104(1995-1996),B.A.,University of Wisconsin,1976," Madison, Wis."
"BARRETT, Thomas M.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000177,1953- ,Representative,Democrat,WI,104(1995-1996),J.D.,University of Wisconsin School of Law,1980,None
"BARRETT, William E.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000179,1929- ,Representative,Republican,NE,104(1995-1996),B.A.,Hastings College,1952,None
"BARTLETT, Roscoe Gardner",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000208,1926- ,Representative,Republican,MD,104(1995-1996),B.S.,Columbia Union College,1947," Takoma Park, Md."
"BARTLETT, Roscoe Gardner",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000208,1926- ,Representative,Republican,MD,104(1995-1996),M.S.,University of Maryland,1948," College Park, Md."
"BARTLETT, Roscoe Gardner",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000208,1926- ,Representative,Republican,MD,104(1995-1996),Ph.D.,University of Maryland,1952," College Park, Md."
"BARTON, Joe Linus",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000213,1949- ,Representative,Republican,TX,104(1995-1996),M.S.,Purdue University,1973," West Lafayette, Ind."
"BASS, Charles Foster",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000220,1952- ,Representative,Republican,NH,104(1995-1996),A.B.,Dartmouth College,1974," Hanover, N.H."
