"ABBITT, Watkins Moorman",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000002,1908-1998,Representative,Democrat,VA,86(1959-1960),LL.B.,University of Richmond,1931," Richmond, Va."
"ALFORD, Thomas Dale",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000105,1916-2000,Representative,Independent Democrat,AR,86(1959-1960),M.D.,University of Arkansas School of Medicine,1939," Little Rock, Ark."
"AVERY, William Henry",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000228,1911-2009,Representative,Republican,KS,86(1959-1960),A.B.,University of Kansas at Lawrence,1934,None
"BENNETT, Charles Edward",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000371,1910-2003,Representative,Democrat,FL,86(1959-1960),J.D.,University of Florida,1934," Gainesville, Fla."
"BOLLING, Richard Walker",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000605,1916-1991,Representative,Democrat,MO,86(1959-1960),B.A.,1937,1939, M.A.
"BURKE, Frank Welsh",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001090,1920-2007,Representative,Democrat,KY,86(1959-1960),Ph.B.,Xavier University,1942," Cincinnati, Ohio"
"BURKE, Frank Welsh",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001090,1920-2007,Representative,Democrat,KY,86(1959-1960),J.D.,University of Louisville,1948,None
"CHAMBERLAIN, Charles Ernest",http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000275,1917-2002,Representative,Republican,MI,86(1959-1960),B.S.,University of Virginia,1941," Charlottesville, Va."
"CHAMBERLAIN, Charles Ernest",http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000275,1917-2002,Representative,Republican,MI,86(1959-1960),LL.B.,University of Virginia Law School,1949," Charlottesville, Va."
"CONTE, Silvio Ottavio",http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000709,1921-1991,Representative,Republican,MA,86(1959-1960),LL.B.,Boston College Law School,1949," Chestnut Hill, Mass."
"DERWINSKI, Edward Joseph",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000269,1926-2012,Representative,Republican,IL,86(1959-1960),B.S.,Loyola University,1951," Chicago, Ill."
"DINGELL, John David, Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000355,1926- ,Representative,Democrat,MI,86(1959-1960),B.S.,Georgetown University,1949," Washington, D.C."
"DINGELL, John David, Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000355,1926- ,Representative,Democrat,MI,86(1959-1960),J.D.,Georgetown University Law School,1952," Washington, D.C."
"DOLLINGER, Isidore",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000402,1903-2000,Representative,Democrat,NY,86(1959-1960),B.C.S.,New York University,1925," New York, N.Y."
"DOLLINGER, Isidore",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000402,1903-2000,Representative,Democrat,NY,86(1959-1960),L.L.B.,New York Law School,1928," New York, N.Y."
"FEIGHAN, Michael Aloysius",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000060,1905-1992,Representative,Democrat,OH,86(1959-1960),A.B.,Princeton University,1931," 1927 and LL.B., Harvard Law School"
"FLYNT, John James, Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000229,1914-2007,Representative,Democrat,GA,86(1959-1960),A.B.,University of Georgia,1936," Athens, Ga."
"FOLEY, John Robert",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000237,1917-2001,Representative,Democrat,MD,86(1959-1960),LL.B.,Georgetown University Law School,1947," Washington, D.C."
"FOLEY, John Robert",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000237,1917-2001,Representative,Democrat,MD,86(1959-1960),L.L.M., Catholic University Law School,1950," Washington, D.C."
"FOUNTAIN, Lawrence H.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000319,1913-2002,Representative,Democrat,NC,86(1959-1960),A.B.,University of North Carolina,1934," Chapel Hill, N.C."
"FOUNTAIN, Lawrence H.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000319,1913-2002,Representative,Democrat,NC,86(1959-1960),J.D.,University of North Carolina,1936," Chapel Hill, N.C."
"GRIFFITHS, Martha Wright",http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000471,1912-2003,Representative,Democrat,MI,86(1959-1960),B.A.,University of Missouri,1934," Columbia, Mo."
"HAGEN, Harlan Francis",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000013,1914-1990,Representative,Democrat,CA,86(1959-1960),A.B.,University of California,1936," Berkeley, Calif."
"HAGEN, Harlan Francis",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000013,1914-1990,Representative,Democrat,CA,86(1959-1960),L.L.B.,University of California,1940," Berkeley, Calif."
"HEALEY, James Christopher",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000424,1909-1981,Representative,Democrat,NY,86(1959-1960),B.S.,Wharton School of the University of Pennsylvania,1933, Philadelphia
"HECHLER, Kenneth William",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000438,1914- ,Representative,Democrat,WV,86(1959-1960),A.B.,Swarthmore College,1935," Swarthmore, Pa."
"HECHLER, Kenneth William",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000438,1914- ,Representative,Democrat,WV,86(1959-1960),A.M.,Columbia University,1936," New York, N.Y."
"HECHLER, Kenneth William",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000438,1914- ,Representative,Democrat,WV,86(1959-1960),Ph.D.,Columbia University,1940," New York, N.Y."
"JENNINGS, William Pat",http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000098,1919-1994,Representative,Democrat,VA,86(1959-1960),B.S.,Virginia Polytechnic Institute,1941," Blacksburg, Va."
"JOHNSON, Byron Lindberg",http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000119,1917-2000,Representative,Democrat,CO,86(1959-1960),B.A.,University of Wisconsin,1938," Madison, Wis."
"JOHNSON, Byron Lindberg",http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000119,1917-2000,Representative,Democrat,CO,86(1959-1960),M.A.,University of Wisconsin,1940," Madison, Wis."
"JOHNSON, Byron Lindberg",http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000119,1917-2000,Representative,Democrat,CO,86(1959-1960),Ph.D.,University of Wisconsin,1947," Madison, Wis."
"KARSTEN, Frank Melvin",http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000013,1913-1992,Representative,Democrat,MO,86(1959-1960),LL.D.,Parsons College,1969," Fairfield, Iowa"
"KASEM, George Albert",http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000015,1919-2002,Representative,Democrat,CA,86(1959-1960),B.S.,University of Southern California,1949," Los Angeles, Calif."
"KASEM, George Albert",http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000015,1919-2002,Representative,Democrat,CA,86(1959-1960),LL.B.,University of Southern California,1951," Los Angeles, Calif."
"KELLY, Edna Flannery",http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000070,1906-1997,Representative,Democrat,NY,86(1959-1960),B.A.,Hunter College,1928," New York, N.Y."
"LAIRD, Melvin Robert",http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000024,1922- ,Representative,Republican,WI,86(1959-1960),B.A.,Carleton College,1944," Northfield, Minn."
"LANE, Thomas Joseph",http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000065,1898-1994,Representative,Democrat,MA,86(1959-1960),LL.B.,Suffolk Law School,1925," Boston, Mass."
"LANKFORD, Richard Estep",http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000081,1914-2003,Representative,Democrat,MD,86(1959-1960),B.S.,University of Virginia,1937," Charlottesville, Va."
"LANKFORD, Richard Estep",http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000081,1914-2003,Representative,Democrat,MD,86(1959-1960),LL.B.,University of Maryland,1940," Baltimore, Md."
"LEVERING, Robert Woodrow",http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000260,1914-1989,Representative,Democrat,OH,86(1959-1960),A.B., Denison University,1936," Granville, Ohio"
"LEVERING, Robert Woodrow",http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000260,1914-1989,Representative,Democrat,OH,86(1959-1960),LL.B.,George Washington University Law School,1940,"  Washington, D.C."
"MAY, Catherine Dean",http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000273,1914-2004,Representative,Republican,WA,86(1959-1960),B.S.,University of Washington,1936," Seattle, Wash."
"McSWEEN, Harold Barnett",http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000605,1926-2002,Representative,Democrat,LA,86(1959-1960),J.D.,Louisiana State University,1950,None
"MICHEL, Robert Henry",http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000692,1923- ,Representative,Republican,IL,86(1959-1960),B.S.,Bradley University,1948," Peoria, Ill."
"NATCHER, William Huston",http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000009,1909-1994,Representative,Democrat,KY,86(1959-1960),B.A.,Western Kentucky State College,1933," Bowling Green, Ky., 1930 and from Ohio State University, Columbus, Ohio, LL.B."
"NIX, Robert Nelson Cornelius, Sr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000113,1898-1987,Representative,Democrat,PA,86(1959-1960),B.A.,Lincoln University,1921," Oxford, Pa."
"REUSS, Henry Schoellkopf",http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000165,1912-2002,Representative,Democrat,WI,86(1959-1960),A.B.,Cornell University,1933," Ithaca, N.Y."
"REUSS, Henry Schoellkopf",http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000165,1912-2002,Representative,Democrat,WI,86(1959-1960),L.L.B.,Harvard University,1936," Cambridge, Mass."
"ROGERS, Paul Grant",http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000401,1921-2008,Representative,Democrat,FL,86(1959-1960),J.D.,University of Florida,1948," Gainesville, Fla."
"ROGERS, Walter Edward",http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000404,1908-2001,Representative,Democrat,TX,86(1959-1960),B.A.,Austin College,1926," Sherman, Tex."
"ROGERS, Walter Edward",http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000404,1908-2001,Representative,Democrat,TX,86(1959-1960),J.D.,University of Texas,1935," Austin, Tex."
"ROUSH, John Edward",http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000467,1920-2004,Representative,Democrat,IN,86(1959-1960),A.B.,Huntington College,1942," Huntington, Ind."
"ROUSH, John Edward",http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000467,1920-2004,Representative,Democrat,IN,86(1959-1960),LL.B.,Indiana University School of Law,1949," Bloomington, Ind."
"SANTANGELO, Alfred Edward",http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000057,1912-1978,Representative,Democrat,NY,86(1959-1960),A.B.,City College of New York,1935,None
