"ABBITT, Watkins Moorman",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000002,1908-1998,Representative,Democrat,VA,80(1947-1948),LL.B.,University of Richmond,1931," Richmond, Va."
"BATTLE, Laurie Calvin",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000242,1912-2000,Representative,Democrat,AL,80(1947-1948),M.A.,Ohio State University,1939," Columbus, Ohio"
"COLE, William Sterling",http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000617,1904-1987,Representative,Republican,NY,80(1947-1948),A.B.,Colgate University,1925," Hamilton, N.Y."
"DEVITT, Edward James",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000280,1911-1992,Representative,Republican,MN,80(1947-1948),LL.B.,University of North Dakota,1935," Grand Forks, N. Dak."
"DEVITT, Edward James",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000280,1911-1992,Representative,Republican,MN,80(1947-1948),B.S.C.,University of North Dakota,1938," Grand Forks, N. Dak."
"FEIGHAN, Michael Aloysius",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000060,1905-1992,Representative,Democrat,OH,80(1947-1948),A.B.,Princeton University,1931," 1927 and LL.B., Harvard Law School"
"GRANT, Robert Allen",http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000384,1905-1998,Representative,Republican,IN,80(1947-1948),A.B.,University of Notre Dame,1928," South Bend, Ind."
"GRANT, Robert Allen",http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000384,1905-1998,Representative,Republican,IN,80(1947-1948),J.D.,University of Notre Dame,1930," South Bend, Ind."
"KARSTEN, Frank Melvin",http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000013,1913-1992,Representative,Democrat,MO,80(1947-1948),LL.D.,Parsons College,1969," Fairfield, Iowa"
"LANE, Thomas Joseph",http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000065,1898-1994,Representative,Democrat,MA,80(1947-1948),LL.B.,Suffolk Law School,1925," Boston, Mass."
"MacKINNON, George Edward",http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000027,1906-1995,Representative,Republican,MN,80(1947-1948),L.L.B., University of Minnesota,1929," Minneapolis, Minn."
"SIKES, Robert Lee Fulton",http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000406,1906-1994,Representative,Democrat,FL,80(1947-1948),B.S.,University of Georgia,1927," Athens, Ga."
"SIKES, Robert Lee Fulton",http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000406,1906-1994,Representative,Democrat,FL,80(1947-1948),MS.,University of Florida,1929," Gainesville, Fla."
"TEAGUE, Olin Earl",http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000110,1910-1981,Representative,Democrat,TX,80(1947-1948),B.A.,Texas Agricultural and Mechanical College at College Station,1932,None
