"ABBITT, Watkins Moorman",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000002,1908-1998,Representative,Democrat,VA,88(1963-1964),LL.B.,University of Richmond,1931," Richmond, Va."
"ABELE, Homer E.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000011,1916-2000,Representative,Republican,OH,88(1963-1964),J.D.,Ohio State University College of Law,1953," Columbus, Ohio"
"ANDERSON, John Bayard",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000195,1922- ,Representative,Republican,IL,88(1963-1964),A.B.,University of Illinois,1942," Urbana, Ill."
"ANDERSON, John Bayard",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000195,1922- ,Representative,Republican,IL,88(1963-1964),LL.M.,Harvard University Law School,1949," Cambridge, Mass."
"AVERY, William Henry",http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000228,1911-2009,Representative,Republican,KS,88(1963-1964),A.B.,University of Kansas at Lawrence,1934,None
"BENNETT, Charles Edward",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000371,1910-2003,Representative,Democrat,FL,88(1963-1964),J.D.,University of Florida,1934," Gainesville, Fla."
"BOLLING, Richard Walker",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000605,1916-1991,Representative,Democrat,MO,88(1963-1964),B.A.,1937,1939, M.A.
"BURTON, Phillip",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001156,1926-1983,Representative,Democrat,CA,88(1963-1964),B.A.,University of Southern California,1947," Los Angeles, Calif."
"BURTON, Phillip",http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001156,1926-1983,Representative,Democrat,CA,88(1963-1964),LL.B.,Golden Gate Law School,1952," San Francisco, Calif."
"CAMERON, Ronald Brooks",http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000067,1927-2006,Representative,Democrat,CA,88(1963-1964),J.D.,Pepperdine University School of Law,1973," Malibu, Calif."
"CHAMBERLAIN, Charles Ernest",http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000275,1917-2002,Representative,Republican,MI,88(1963-1964),B.S.,University of Virginia,1941," Charlottesville, Va."
"CHAMBERLAIN, Charles Ernest",http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000275,1917-2002,Representative,Republican,MI,88(1963-1964),LL.B.,University of Virginia Law School,1949," Charlottesville, Va."
"CONTE, Silvio Ottavio",http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000709,1921-1991,Representative,Republican,MA,88(1963-1964),LL.B.,Boston College Law School,1949," Chestnut Hill, Mass."
"DERWINSKI, Edward Joseph",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000269,1926-2012,Representative,Republican,IL,88(1963-1964),B.S.,Loyola University,1951," Chicago, Ill."
"DINGELL, John David, Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000355,1926- ,Representative,Democrat,MI,88(1963-1964),B.S.,Georgetown University,1949," Washington, D.C."
"DINGELL, John David, Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000355,1926- ,Representative,Democrat,MI,88(1963-1964),J.D.,Georgetown University Law School,1952," Washington, D.C."
"DUNCAN, Robert Blackford",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000537,1920-2011,Representative,Democrat,OR,88(1963-1964),B.A.,Illinois Wesleyan University,1942," Bloomington, Ill."
"DUNCAN, Robert Blackford",http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000537,1920-2011,Representative,Democrat,OR,88(1963-1964),LL.B.,University of Michigan Law School,1948," Ann Arbor, Mich."
"EDWARDS, William Donlon (Don)",http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000064,1915- ,Representative,Democrat,CA,88(1963-1964),B.A.,Stanford University,1936,None
"FEIGHAN, Michael Aloysius",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000060,1905-1992,Representative,Democrat,OH,88(1963-1964),A.B.,Princeton University,1931," 1927 and LL.B., Harvard Law School"
"FINDLEY, Paul",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000123,1921- ,Representative,Republican,IL,88(1963-1964),B.A.,Illinois College at Jacksonville,1943,None
"FLYNT, John James, Jr.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000229,1914-2007,Representative,Democrat,GA,88(1963-1964),A.B.,University of Georgia,1936," Athens, Ga."
"FOREMAN, Edgar Franklin",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000272,1933- ,Representative,Republican,TX,88(1963-1964),B.S.,New Mexico State University,1955,None
"FOUNTAIN, Lawrence H.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000319,1913-2002,Representative,Democrat,NC,88(1963-1964),A.B.,University of North Carolina,1934," Chapel Hill, N.C."
"FOUNTAIN, Lawrence H.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000319,1913-2002,Representative,Democrat,NC,88(1963-1964),J.D.,University of North Carolina,1936," Chapel Hill, N.C."
"GIBBONS, Sam Melville",http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000153,1920-2012,Representative,Democrat,FL,88(1963-1964),LL.B.,University of Florida,1947," Gainesville, Fla."
"GRIFFITHS, Martha Wright",http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000471,1912-2003,Representative,Democrat,MI,88(1963-1964),B.A.,University of Missouri,1934," Columbia, Mo."
"HAGEN, Harlan Francis",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000013,1914-1990,Representative,Democrat,CA,88(1963-1964),A.B.,University of California,1936," Berkeley, Calif."
"HAGEN, Harlan Francis",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000013,1914-1990,Representative,Democrat,CA,88(1963-1964),L.L.B.,University of California,1940," Berkeley, Calif."
"HALL, Durward Gorham",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000049,1910-2001,Representative,Republican,MO,88(1963-1964),A.B.,Drury College,1930," Springfield, Mo."
"HALL, Durward Gorham",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000049,1910-2001,Representative,Republican,MO,88(1963-1964),M.D.,Rush Medical College,1934," Chicago, Ill."
"HARSHA, William Howard",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000281,1921-2010,Representative,Republican,OH,88(1963-1964),A.B.,Kenyon College,1943,None
"HARSHA, William Howard",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000281,1921-2010,Representative,Republican,OH,88(1963-1964),LL.B.,Western Reserve University,1947,None
"HARVEY, James",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000306,1922- ,Representative,Republican,MI,88(1963-1964),LL.B.,University of Michigan Law School,1948,None
"HEALEY, James Christopher",http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000424,1909-1981,Representative,Democrat,NY,88(1963-1964),B.S.,Wharton School of the University of Pennsylvania,1933, Philadelphia
